city,country,state,state_abbrev
Decatur,United States,Illinois,IL
Decatur,United States,Illinois,IL
Decatur,United States,Illinois,IL
Des Plaines,United States,Illinois,IL
Des Plaines,United States,Illinois,IL
DeSoto,United States,Illinois,IL
Dogtown,United States,Illinois,IL
Douglas County,United States,Illinois,IL
Douglas County,United States,Illinois,IL
East Peoria,United States,Illinois,IL
East St. Louis,United States,Illinois,IL
Edwardsville,United States,Illinois,IL
Effingham,United States,Illinois,IL
El Paso,United States,Illinois,IL
Elgin,United States,Illinois,IL
Elgin,United States,Illinois,IL
Francesville,United States,Indiana,IN
Frankfort,United States,Indiana,IN
Frankton,United States,Indiana,IN
Franklin,United States,Indiana,IN
Franklin,United States,Indiana,IN
French Lick,United States,Indiana,IN
Gary,United States,Indiana,IN
Gas City,United States,Indiana,IN
Georgetown,United States,Indiana,IN
Geneva,United States,Indiana,IN
Goshen,United States,Indiana,IN
Greencastle,United States,Indiana,IN
Greencastle,United States,Indiana,IN
Greencastle,United States,Indiana,IN
Greenfield,United States,Indiana,IN
Hammond,United States,Indiana,IN
Hammond,United States,Indiana,IN
Hammond,United States,Indiana,IN
Elgin,United States,Illinois,IL
Elgin,United States,Illinois,IL
Elgin,United States,Illinois,IL
Elgin,United States,Illinois,IL
Elgin,United States,Illinois,IL
Elgin,United States,Illinois,IL
Elkhart,United States,Illinois,IL
Elmhurst,United States,Illinois,IL
Elmhurst,United States,Illinois,IL
Equality,United States,Illinois,IL
Evanston,United States,Illinois,IL
Evergreen Park,United States,Illinois,IL
Evergreen Park,United States,Illinois,IL
Fairmount,United States,Illinois,IL
Falmouth,United States,Illinois,IL
Forest City,United States,Illinois,IL
Forest Park,United States,Illinois,IL
Galena,United States,Illinois,IL
Galesburg,United States,Illinois,IL
Galesburg,United States,Illinois,IL
Geneva,United States,Illinois,IL
Geneva,United States,Illinois,IL
Georgetown,United States,Illinois,IL
Hammond,United States,Indiana,IN
Hammond,United States,Indiana,IN
Hammond,United States,Indiana,IN
Hammond,United States,Indiana,IN
Hammond,United States,Indiana,IN
Hancock,United States,Indiana,IN
Hancock,United States,Indiana,IN
Hanover,United States,Indiana,IN
Hanover,United States,Indiana,IN
Hanover,United States,Indiana,IN
Hanover,United States,Indiana,IN
Hanover,United States,Indiana,IN
Hebron,United States,Indiana,IN
Hebron,United States,Indiana,IN
Hebron,United States,Indiana,IN
Hedley,United States,Indiana,IN
Heltonville,United States,Indiana,IN
Henry,United States,Indiana,IN
Henry,United States,Indiana,IN
Henry County,United States,Indiana,IN
Henryville,United States,Indiana,IN
Henryville,United States,Indiana,IN
Hobart,United States,Indiana,IN
Huntington,United States,Indiana,IN
Huntington,United States,Indiana,IN
Huntington,United States,Indiana,IN
Huntington,United States,Indiana,IN
Hymera,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Georgetown,United States,Illinois,IL
Georgetown,United States,Illinois,IL
Gilberts,United States,Illinois,IL
Gladstone,United States,Illinois,IL
Gladstone,United States,Illinois,IL
Glen Ellyn,United States,Illinois,IL
Godfrey,United States,Illinois,IL
Goreville,United States,Illinois,IL
Granite City,United States,Illinois,IL
Great Lakes,United States,Illinois,IL
Gridley,United States,Illinois,IL
Gurnee,United States,Illinois,IL
Gurnee,United States,Illinois,IL
Hancock,United States,Illinois,IL
Harpo Studios,United States,Illinois,IL
Hartsburg,United States,Illinois,IL
Havana,United States,Illinois,IL
Havana,United States,Illinois,IL
Havana,United States,Illinois,IL
Highland,United States,Illinois,IL
Highland,United States,Illinois,IL
Highland,United States,Illinois,IL
Highland Park,United States,Illinois,IL
Hillside,United States,Illinois,IL
Hoffman Estates,United States,Illinois,IL
Hoffman Estates,United States,Illinois,IL
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Indianapolis,United States,Indiana,IN
Inwood,United States,Indiana,IN
Jackson county,United States,Indiana,IN
Jasper,United States,Indiana,IN
Jasper,United States,Indiana,IN
Jay County,United States,Indiana,IN
Jeffersonville,United States,Indiana,IN
Jeffersonville,United States,Indiana,IN
Jeffersonville,United States,Indiana,IN
Jerome,United States,Indiana,IN
Jerome,United States,Indiana,IN
Kendallville,United States,Indiana,IN
Kendallville,United States,Indiana,IN
Kewana,United States,Indiana,IN
Kouts,United States,Indiana,IN
Kokomo,United States,Indiana,IN
Kokomo,United States,Indiana,IN
Kokomo,United States,Indiana,IN
Kokomo,United States,Indiana,IN
Joliet,United States,Illinois,IL
Joliet,United States,Illinois,IL
Johnston City,United States,Illinois,IL
Kankakee County,United States,Illinois,IL
Kaskaskia,United States,Illinois,IL
La Grange Park,United States,Illinois,IL
La Salle,United States,Illinois,IL
La Salle,United States,Illinois,IL
Lacon,United States,Illinois,IL
Lake Forest,United States,Illinois,IL
Lake Forest,United States,Illinois,IL
Lake Forest,United States,Illinois,IL
Lansing,United States,Illinois,IL
Lebanon,United States,Illinois,IL
Lebanon,United States,Illinois,IL
Lebanon,United States,Illinois,IL
Lebanon,United States,Illinois,IL
Lemont,United States,Illinois,IL
Lemont,United States,Illinois,IL
Lincoln,United States,Illinois,IL
Lincoln,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lisle,United States,Illinois,IL
Lockport,United States,Illinois,IL
Lockport,United States,Illinois,IL
Lockport,United States,Illinois,IL
Lockport,United States,Illinois,IL
Kokomo,United States,Indiana,IN
Kosciosko,United States,Indiana,IN
La Porte,United States,Indiana,IN
La Porte,United States,Indiana,IN
La Porte,United States,Indiana,IN
La Porte,United States,Indiana,IN
Laborite,United States,Indiana,IN
Lafayette,United States,Indiana,IN
Lafayette,United States,Indiana,IN
Lake County,United States,Indiana,IN
Lake County,United States,Indiana,IN
Lake Station,United States,Indiana,IN
Lake Village,United States,Indiana,IN
Lawrenceburg,United States,Indiana,IN
Lawrenceburg,United States,Indiana,IN
Lebanon,United States,Indiana,IN
Leesburg,United States,Indiana,IN
Leo,United States,Indiana,IN
Leo,United States,Indiana,IN
LaPorte,United States,Indiana,IN
Lewisville Henry County,United States,Indiana,IN
Liberty Mills,United States,Indiana,IN
Linden,United States,Indiana,IN
Linton,United States,Indiana,IN
Logansport,United States,Indiana,IN
Logansport,United States,Indiana,IN
Loogootee,United States,Indiana,IN
Loogootee,United States,Indiana,IN
Lowell,United States,Indiana,IN
Lowell,United States,Indiana,IN
Lowell,United States,Indiana,IN
Macy,United States,Indiana,IN
Madison,United States,Indiana,IN
Loves Park,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macomb,United States,Illinois,IL
Macoupin,United States,Illinois,IL
Mattoon,United States,Illinois,IL
Machesney Park,United States,Illinois,IL
Manteno,United States,Illinois,IL
Manteno,United States,Illinois,IL
Manteno,United States,Illinois,IL
Manteno,United States,Illinois,IL
Maroa,United States,Illinois,IL
Marshall,United States,Illinois,IL
Mascoutah,United States,Illinois,IL
Mason City,United States,Illinois,IL
Mattoon,United States,Illinois,IL
Maywood,United States,Illinois,IL
Mattoon,United States,Illinois,IL
McClure,United States,Illinois,IL
McHenry,United States,Illinois,IL
McNabb,United States,Illinois,IL
Middletown,United States,Illinois,IL
Midlothian,United States,Illinois,IL
Milan,United States,Illinois,IL
Millstadt,United States,Illinois,IL
Minonk,United States,Illinois,IL
Madison,United States,Indiana,IN
Madison,United States,Indiana,IN
Madison,United States,Indiana,IN
Madison,United States,Indiana,IN
Madison,United States,Indiana,IN
Madison,United States,Indiana,IN
Marengo,United States,Indiana,IN
Marion,United States,Indiana,IN
Markleville,United States,Indiana,IN
Marshall,United States,Indiana,IN
Martinsville,United States,Indiana,IN
Matthews,United States,Indiana,IN
Mecca,United States,Indiana,IN
Merrillville & Griffith,United States,Indiana,IN
Michigan City,United States,Indiana,IN
Michigan city,United States,Indiana,IN
Middlebury,United States,Indiana,IN
Mishawaka,United States,Indiana,IN
Mishawaka,United States,Indiana,IN
Mitchell,United States,Indiana,IN
Minooka,United States,Illinois,IL
Minooka,United States,Illinois,IL
Moline,United States,Illinois,IL
Moro,United States,Illinois,IL
Monmouth,United States,Illinois,IL
Monmouth,United States,Illinois,IL
Montecello,United States,Illinois,IL
Morris,United States,Illinois,IL
Morris,United States,Illinois,IL
Morris/Minooka,United States,Illinois,IL
Mounds,United States,Illinois,IL
Mt. Prospect,United States,Illinois,IL
Mt. Pulaski,United States,Illinois,IL
Mundelein,United States,Illinois,IL
Mundelein,United States,Illinois,IL
Nashville,United States,Illinois,IL
New Athens,United States,Illinois,IL
New Athens,United States,Illinois,IL
New Lenox,United States,Illinois,IL
New Lenox,United States,Illinois,IL
New Lenox,United States,Illinois,IL
Normal,United States,Illinois,IL
Normal,United States,Illinois,IL
Normal,United States,Illinois,IL
Normal,United States,Illinois,IL
Oak Park,United States,Illinois,IL
Oakbrook,United States,Illinois,IL
Oakbrook,United States,Illinois,IL
Oakland,United States,Illinois,IL
Oakly Township,United States,Illinois,IL
Olney,United States,Illinois,IL
Olney,United States,Illinois,IL
Mooresville,United States,Indiana,IN
Morristown,United States,Indiana,IN
Mount Vernon,United States,Indiana,IN
Mulberry,United States,Indiana,IN
Muncie,United States,Indiana,IN
Muncie,United States,Indiana,IN
Munster,United States,Indiana,IN
New Albany,United States,Indiana,IN
New Albany,United States,Indiana,IN
New Carlisle,United States,Indiana,IN
New Castle,United States,Indiana,IN
New Corydon,United States,Indiana,IN
New Cordyon,United States,Indiana,IN
New Haven,United States,Indiana,IN
New Haven,United States,Indiana,IN
New Mount Pleasant,United States,Indiana,IN
Noblesville,United States,Indiana,IN
North Judson,United States,Indiana,IN
North Webster,United States,Indiana,IN
North Vernon,United States,Indiana,IN
Oakland City,United States,Indiana,IN
Oakville,United States,Indiana,IN
Old Oaklandon,United States,Indiana,IN
Orange County,United States,Indiana,IN
Oragneville,United States,Indiana,IN
Osgood,United States,Indiana,IN
Parke,United States,Indiana,IN
Pekin,United States,Indiana,IN
Pendleton,United States,Indiana,IN
Pendleton,United States,Indiana,IN
Olney,United States,Illinois,IL
Oquawka,United States,Illinois,IL
Oswego,United States,Illinois,IL
Ottawa,United States,Illinois,IL
Palatine,United States,Illinois,IL
Palatine,United States,Illinois,IL
Pekin,United States,Illinois,IL
Pekin,United States,Illinois,IL
Peoria,United States,Illinois,IL
Peoria,United States,Illinois,IL
Peoria,United States,Illinois,IL
Peoria,United States,Illinois,IL
Peoria,United States,Illinois,IL
Peoria,United States,Illinois,IL
Peoria,United States,Illinois,IL
Petersburg,United States,Illinois,IL
Pontiac,United States,Illinois,IL
Port Byron,United States,Illinois,IL
Quincy,United States,Illinois,IL
Quincy,United States,Illinois,IL
Quincy,United States,Illinois,IL
Reynolds Township,United States,Illinois,IL
Rock Island,United States,Illinois,IL
Pendleton,United States,Indiana,IN
Pendleton,United States,Indiana,IN
Peru,United States,Indiana,IN
Peru,United States,Indiana,IN
Peru,United States,Indiana,IN
Peru,United States,Indiana,IN
Petersville,United States,Indiana,IN
Pike County,United States,Indiana,IN
Plevna,United States,Indiana,IN
Plymouth,United States,Indiana,IN
Poland,United States,Indiana,IN
Poland,United States,Indiana,IN
Porter,United States,Indiana,IN
Porter,United States,Indiana,IN
Portage,United States,Indiana,IN
Portage,United States,Indiana,IN
Portland,United States,Indiana,IN
Princeton,United States,Indiana,IN
Redkey,United States,Indiana,IN
Reedsville,United States,Indiana,IN
Reelsville,United States,Indiana,IN
Reelsville,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Rennsalaer,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockfard,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockford,United States,Illinois,IL
Rockton,United States,Illinois,IL
Rolling Meadows,United States,Illinois,IL
Rosemont,United States,Illinois,IL
Rosiclare,United States,Illinois,IL
Rushville,United States,Illinois,IL
Shelbyville,United States,Illinois,IL
Sidney,United States,Illinois,IL
Sidney,United States,Illinois,IL
Sleepy Hollow,United States,Illinois,IL
Spring Valley,United States,Illinois,IL
Springfield,United States,Illinois,IL
Springfield,United States,Illinois,IL
Springfield,United States,Illinois,IL
Springfield,United States,Illinois,IL
Springfield,United States,Illinois,IL
Rensselaer,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Rensselaer,United States,Indiana,IN
Richmond,United States,Indiana,IN
Ridgeville,United States,Indiana,IN
Rockport,United States,Indiana,IN
Rochester,United States,Indiana,IN
Rochester,United States,Indiana,IN
Rochester,United States,Indiana,IN
Rockport,United States,Indiana,IN
Rolling Prairie,United States,Indiana,IN
Salem,United States,Indiana,IN
San Pierre,United States,Indiana,IN
Schererville,United States,Indiana,IN
Scottsburg,United States,Indiana,IN
Scottsburg,United States,Indiana,IN
Sellersburg,United States,Indiana,IN
Sharpsville,United States,Indiana,IN
Shelby,United States,Indiana,IN
